,vehicle_id,time,longitude,latitude
7773,119,42,239.14,438.42
7774,121,42,702.84,640.47
7775,122,42,287.25,523.6
7776,123,42,608.6,439.41
7777,124,42,719.66,239.04
7778,119,43,227.43,417.93
7779,122,43,276.17,503.96
7780,123,43,608.18,429.03
7781,124,43,720.56,215.79
7782,125,43,569.13,1092.38
7783,119,44,216.05,398.02
7784,122,44,265.49,485.02
7785,123,44,608.11,417.33
7786,124,44,721.23,195.08
7787,125,44,560.01,1068.8
7788,119,45,204.3,377.45
7789,122,45,254.59,465.7
7790,123,45,608.65,403.8
7791,124,45,721.64,177.91
7792,125,45,550.95,1045.38
7793,119,46,192.59,356.97
7794,122,46,243.43,445.96
7795,123,46,609.19,390.01
7796,124,46,721.93,165.24
7797,125,46,541.83,1021.82
7798,119,47,181.3,337.22
7799,122,47,232.34,426.52
7800,123,47,609.7,377.06
7801,124,47,722.12,156.98
7802,125,47,532.68,998.16
7803,119,48,169.73,316.99
7804,122,48,221.41,407.4
7805,123,48,610.25,363.21
7806,124,48,724.33,152.18
7807,125,48,523.77,975.14
7808,119,49,158.11,296.66
7809,122,49,210.5,388.31
7810,123,49,610.79,349.64
7811,124,49,730.04,151.4
7812,125,49,514.72,951.73
7813,119,50,146.58,276.48
7814,122,50,199.67,369.37
7815,123,50,611.34,335.72
7816,124,50,737.46,151.69
7817,125,50,505.63,928.23
7818,119,51,135.06,256.44
7819,122,51,188.74,350.23
7820,123,51,611.86,322.35
7821,124,51,747.08,152.07
7822,125,51,496.75,905.29
7823,119,52,123.47,236.29
7824,122,52,177.38,330.36
7825,123,52,612.38,309.29
7826,124,52,758.57,152.51
7827,125,52,489.5,886.54
7828,119,53,112.22,216.74
7829,122,53,166.7,311.67
7830,123,53,612.93,295.39
7831,124,53,772.22,153.04
7832,125,53,488.22,866.34
7833,119,54,100.52,196.4
7834,122,54,158.25,296.9
7835,123,54,613.31,285.99
7836,124,54,786.19,153.59
7837,125,54,488.66,850.51
7838,119,55,89.0,176.39
7839,122,55,152.04,286.03
7840,123,55,613.5,281.01
7841,124,55,800.76,154.16
7842,125,55,489.1,834.64
7843,119,56,77.43,156.28
7844,122,56,148.06,279.06
7845,123,56,613.46,274.01
7846,124,56,815.34,154.72
7847,125,56,489.63,819.44
7848,119,57,66.04,136.48
7849,122,57,148.16,272.96
7850,123,57,611.46,265.98
7851,124,57,829.69,155.28
7852,125,57,490.21,803.51
7853,119,58,54.45,116.33
7854,122,58,153.38,269.47
7855,123,58,603.85,263.73
7856,124,58,843.67,155.82
7857,125,58,490.8,787.57
7858,119,59,42.84,96.15
7859,122,59,160.4,265.37
7860,123,59,593.96,263.46
7861,124,59,857.57,156.37
7862,125,59,491.37,771.97
7863,126,59,465.9,261.32
7864,119,00,31.38,76.23
7865,122,00,168.72,260.5
7866,123,00,581.88,263.12
7867,124,00,871.59,156.91
7868,125,00,491.99,756.97
7869,126,00,468.39,261.43
7870,119,01,19.79,56.08
7871,122,01,179.2,254.38
7872,123,01,568.0,262.74
7873,124,01,885.35,157.45
7874,125,01,492.74,741.82
7875,126,01,473.22,261.63
7876,119,02,8.64,36.51
7877,123,02,554.42,262.22
7878,124,02,899.56,158.0
7879,125,02,493.51,726.51
7880,126,02,479.44,261.89
7881,119,03,1.86,14.64
7882,123,03,541.21,261.56
7883,124,03,914.29,158.57
7884,125,03,494.29,711.05
7885,126,03,487.74,262.24
7886,123,04,531.38,261.07
7887,124,04,927.76,159.1
7888,125,04,495.09,695.2
7889,126,04,495.55,262.57
7890,123,05,525.52,260.77
7891,124,05,942.29,159.71
7892,125,05,495.86,679.93
7893,126,05,499.21,262.72
7894,123,06,523.56,260.67
7895,124,06,956.81,160.06
7896,125,06,496.62,664.71
7897,126,06,504.22,262.95
7898,123,07,522.04,260.68
7899,124,07,970.65,160.39
7900,125,07,497.39,649.42
7901,126,07,511.15,263.28
7902,123,08,518.33,260.96
7903,124,08,985.19,160.74
7904,125,08,498.2,633.43
7905,126,08,520.52,263.73
7906,123,09,512.91,262.35
7907,124,09,999.69,161.09
7908,125,09,498.87,619.98
7909,126,09,532.34,264.32
7910,123,10,507.1,267.79
7911,124,10,1013.97,161.43
7912,125,10,499.32,611.03
7913,126,10,545.72,264.99
7914,123,11,505.5,277.79
7915,124,11,1028.3,161.77
7916,125,11,499.58,605.82
7917,126,11,559.32,265.63
7918,123,12,505.09,290.27
7919,124,12,1042.19,162.11
7920,125,12,499.88,598.09
7921,126,12,573.56,266.09
7922,123,13,504.63,304.06
7923,124,13,1056.62,162.45
7924,125,13,500.21,587.78
7925,126,13,587.43,266.48
7926,123,14,504.19,317.23
7927,124,14,1071.22,162.8
7928,125,14,500.45,576.11
7929,126,14,600.98,266.86
7930,123,15,503.74,331.04
7931,124,15,1085.46,163.14
7932,125,15,500.72,562.59
7933,126,15,614.38,267.21
7934,127,15,409.32,20.06
7935,123,16,503.3,344.18
7936,124,16,1099.55,163.48
7937,125,16,501.04,547.14
7938,126,16,627.94,267.8
7939,127,16,408.88,31.34
7940,123,17,502.85,357.94
7941,125,17,501.34,532.09
7942,126,17,641.14,268.64
7943,127,17,408.47,42.06
7944,123,18,502.4,371.38
7945,125,18,501.66,516.82
7946,126,18,655.31,269.53
7947,127,18,408.08,52.41
7948,123,19,501.93,385.54
7949,125,19,501.97,501.22
7950,126,19,669.17,270.28
7951,127,19,407.65,63.6
7952,123,20,501.46,399.71
