,vehicle_id,time,latitude,longitude
6823,110,59,179.14,86.9
6824,108,0,265.26,638.54
6825,109,0,388.62,398.12
6826,110,0,196.08,96.64
6827,108,1,264.66,629.11
6828,109,1,375.33,398.66
6829,110,1,213.88,106.88
6830,108,2,264.33,623.83
6831,109,2,362.17,399.19
6832,110,2,231.07,116.77
6833,108,3,266.22,622.17
6834,109,3,349.9,399.69
6835,110,3,246.2,125.48
6836,111,3,385.05,753.42
6837,108,4,267.59,624.6
6838,109,4,336.6,400.23
6839,110,4,257.65,132.07
6840,111,4,385.11,755.11
6841,108,5,267.9,629.49
6842,109,5,323.72,400.75
6843,110,5,266.06,136.9
6844,111,5,385.24,758.53
6845,108,6,268.33,636.32
6846,109,6,310.62,401.28
6847,110,6,270.34,139.82
6848,111,6,385.46,764.26
6849,108,7,268.91,645.43
6850,109,7,297.59,401.81
6851,110,7,272.82,145.65
6852,111,7,385.74,771.78
6853,108,8,269.64,656.96
6854,109,8,284.74,402.33
6855,110,8,270.51,151.6
6856,111,8,386.07,780.79
6857,108,9,270.35,670.73
6858,109,9,271.52,402.86
6859,110,9,266.51,158.43
6860,111,9,386.49,792.34
6861,108,10,270.89,685.13
6862,109,10,262.8,403.22
6863,110,10,261.78,166.53
6864,111,10,386.93,804.09
6865,108,11,271.4,698.82
6866,109,11,258.27,405.46
6867,110,11,256.09,176.27
6868,111,11,387.21,811.72
6869,109,12,257.62,410.69
6870,110,12,250.21,186.34
6871,111,12,387.33,814.85
6872,109,13,258.17,418.29
6873,110,13,246.4,197.07
6874,111,13,385.76,817.13
6875,109,14,258.89,428.26
6876,110,14,246.98,209.09
6877,111,14,384.12,814.8
6878,109,15,259.74,439.86
6879,110,15,247.59,221.94
6880,111,15,383.93,809.78
6881,109,16,260.66,453
6882,110,16,248.19,234.69
6883,111,16,383.69,803.28
6884,109,17,261.3,465.33
6885,110,17,248.79,247.48
6886,111,17,383.37,794.57
6887,109,18,261.83,477.95
6888,110,18,249.39,260.14
6889,111,18,382.97,783.74
6890,109,19,262.33,489.77
6891,110,19,249.98,272.89
6892,111,19,382.55,772.1
6893,112,19,435.44,237.44
6894,109,20,262.63,497.1
6895,110,20,250.54,284.85
6896,111,20,382.14,761.14
6897,112,20,433.65,236.41
6898,109,21,262.41,503.98
6899,110,21,251.14,297.55
6900,111,21,381.71,749.61
6901,112,21,430.4,234.56
6902,109,22,258.09,508.81
6903,110,22,251.83,310.08
6904,111,22,381.29,738.22
6905,112,22,425.11,231.54
6906,109,23,251.44,509.6
6907,110,23,252.54,322.64
6908,111,23,380.95,728.89
6909,112,23,418.51,227.76
6910,109,24,243.4,509.89
6911,110,24,253.2,334.37
6912,111,24,380.9,723.21
6913,112,24,410.38,223.11
6914,109,25,233.86,510.24
6915,110,25,253.88,346.54
6916,111,25,382.77,716.01
6917,112,25,400.35,217.38
6918,109,26,221.93,510.67
6919,110,26,254.54,358.24
6920,111,26,389.59,712.02
6921,112,26,388.54,210.63
6922,109,27,209.78,511.12
6923,110,27,255.26,371.1
6924,111,27,396.64,711.23
6925,112,27,375.21,203.01
6926,109,28,196.91,511.58
6927,110,28,255.87,382.1
6928,111,28,405.2,710.94
6929,112,28,360.39,194.54
6930,109,29,184.45,512.04
6931,110,29,256.34,390.44
6932,111,29,416.18,710.57
6933,112,29,343.58,184.93
6934,109,30,171.69,512.5
6935,110,30,256.55,394.29
6936,111,30,426.55,710.21
6937,112,30,324.95,174.28
6938,109,31,159.13,512.96
6939,110,31,255.2,396.19
6940,111,31,432.37,709.07
6941,112,31,307.28,164.19
6942,109,32,146.17,513.43
6943,110,32,253.4,394.78
6944,111,32,436.45,704.42
6945,112,32,293.52,156.32
6946,109,33,133.35,513.89
6947,110,33,253.23,392.13
6948,111,33,436.7,698.08
6949,112,33,283.67,150.69
6950,109,34,120.91,514.35
6951,110,34,252.97,387.5
6952,111,34,436.4,690.3
6953,112,34,277.47,147.42
6954,109,35,108.36,514.8
6955,110,35,252.6,380.87
6956,111,35,436.04,681.03
6957,112,35,271.67,149.75
6958,113,35,1092.38,569.13
6959,109,36,95.79,515.26
6960,110,36,252.14,372.77
6961,111,36,435.59,669.58
6962,112,36,268.59,154.88
6963,113,36,1072.25,561.34
6964,109,37,82.6,515.74
6965,110,37,251.61,363.22
6966,111,37,435.08,658.63
6967,112,37,264.51,161.85
6968,113,37,1052.03,553.52
6969,109,38,70.39,516.18
6970,110,38,250.95,351.53
6971,111,38,434.43,647.49
6972,112,38,259.46,170.5
6973,113,38,1032.04,545.79
6974,109,39,57.9,516.64
6975,110,39,250.28,339.55
6976,111,39,433.73,635.6
6977,112,39,253.74,180.29
6978,113,39,1012.21,538.11
6979,109,40,45.65,517.08
6980,110,40,249.57,326.83
6981,111,40,433.07,624.49
6982,112,40,246.96,192.36
6983,113,40,992.37,530.44
6984,109,41,33.56,517.52
6985,110,41,248.86,314.19
6986,111,41,432.57,613.46
6987,112,41,246.91,207.5
6988,113,41,972.35,522.7
6989,109,42,20.95,517.98
6990,110,42,248.2,302.44
6991,111,42,432.17,601.78
6992,112,42,247.6,222.06
6993,113,42,951.71,514.71
6994,110,43,247.6,290.3
6995,111,43,431.86,590.18
6996,112,43,248.3,237.11
6997,113,43,931.48,506.88
6998,110,44,247.04,278.43
6999,111,44,431.64,578.95
7000,112,44,249.01,252.12
7001,113,44,910.62,498.81
7002,110,45,246.45,265.79
7003,111,45,431.4,567.15
7004,112,45,249.7,266.93
7005,113,45,890.45,491.01
7006,110,46,245.86,253.35
7007,111,46,431.1,556.12
7008,112,46,250.39,281.53
7009,113,46,873.13,488.12
7010,110,47,245.31,241.63
7011,111,47,430.5,544.24
7012,112,47,251.1,296.76
7013,113,47,859.68,488.41
7014,110,48,244.74,229.48
7015,111,48,429.87,533.35
7016,112,48,251.92,311.68
7017,113,48,845.84,488.79
7018,110,49,244.18,217.66
7019,111,49,429.18,521.49
7020,112,49,252.72,325.8
7021,113,49,832.34,489.16
7022,110,50,243.58,204.89
7023,111,50,428.7,513.4
7024,112,50,253.52,340.06
7025,113,50,819.11,489.64
7026,110,51,243.8,192.36
7027,111,51,428.16,503.68
7028,112,51,254.33,354.55
7029,113,51,805.47,490.14
7030,114,51,1092.38,569.13
7031,110,52,249.54,181.14
7032,111,52,427.57,492.65
7033,112,52,255.16,369.4
7034,113,52,791.98,490.64
7035,114,52,1069.91,560.44
7036,110,53,255.53,170.89
7037,111,53,427.02,481.69
7038,112,53,255.81,380.98
7039,113,53,777.99,491.15
7040,114,53,1048.22,552.04
7041,110,54,261.52,160.65
7042,111,54,426.45,470.62
7043,112,54,256.25,388.9
7044,113,54,765.01,491.63
7045,114,54,1026.08,543.48
7046,110,55,267.46,150.48
7047,111,55,425.89,459.56
7048,112,55,256.46,392.66
7049,113,55,751.62,492.25
7050,114,55,1003.98,534.93
7051,111,56,425.31,448.3
7052,112,56,256.83,398.63
7053,113,56,738.35,492.92
7054,114,56,981.26,526.14
7055,111,57,424.72,437.54
7056,112,57,257.32,406.29
7057,113,57,724.38,493.62
7058,114,57,959.38,517.68
7059,111,58,424.08,426.08
7060,112,58,258.03,416.34
7061,113,58,711.16,494.29
7062,114,58,937.17,509.08
7063,111,59,423.43,414.38
7064,112,59,258.88,428.08
7065,113,59,697.17,494.99
7066,114,59,914.93,500.48
7067,111,0,422.83,403.48
7068,112,0,259.83,441.18
7069,113,0,684.4,495.63
7070,114,0,892.83,491.93
7071,111,1,422.12,391.78
7072,112,1,260.82,455.8
7073,113,1,670.55,496.33
7074,114,1,870.55,483.15
7075,111,2,421.37,379.94
7076,112,2,261.51,470.23
7077,113,2,657.29,497
7078,114,2,848.17,474.21
7079,111,3,420.64,368.62
7080,112,3,262.08,483.84
7081,113,3,643.46,497.69
7082,114,3,825.94,464.5
7083,111,4,419.88,356.82
7084,112,4,262.46,492.95
7085,113,4,629.98,498.37
7086,114,4,805.98,452.6
7087,111,5,419.18,346.07
7088,112,5,262.66,497.81
7089,113,5,617.81,498.98
7090,114,5,785.57,440.42
7091,111,6,418.48,335.17
7092,112,6,262.98,504.7
7093,113,6,610.13,499.37
7094,114,6,765.47,428.43
7095,115,6,502.41,707.39
7096,111,7,417.76,324.13
7097,112,7,263.38,513.17
7098,113,7,606.5,499.55
7099,114,7,744.65,416.01
7100,115,7,504.93,707.3
7101,111,8,417.01,312.48
7102,112,8,263.84,522.97
7103,113,8,600.59,499.79
7104,114,8,724.6,404.04
7105,115,8,509.7,707.12
7106,111,9,416.29,301.44
7107,112,9,264.43,534.52
7108,113,9,593.23,500.05
7109,114,9,703.75,391.6
7110,115,9,517.01,706.85
7111,111,10,416.72,290.3
7112,112,10,265.11,548.19
7113,113,10,584.27,500.28
7114,114,10,683.46,379.49
7115,115,10,526.91,706.49
7116,111,11,422.1,280.4
7117,112,11,265.78,563.11
7118,113,11,572.92,500.51
7119,114,11,663.9,367.82
7120,115,11,538.82,706.05
7121,111,12,427.65,271.19
7122,112,12,266.22,578.04
7123,113,12,559.38,500.79
7124,114,12,647.63,358.12
7125,115,12,552.44,705.55
7126,111,13,433.26,261.88
7127,112,13,266.64,593.2
7128,113,13,546.63,501.05
7129,114,13,635.23,350.71
7130,115,13,568.15,704.97
7131,111,14,438.11,253.83
7132,112,14,267,608.13
7133,113,14,532.62,501.33
7134,114,14,626.69,345.62
7135,115,14,582,704.47
7136,111,15,440.63,249.64
7137,112,15,267.48,622.17
7138,113,15,518.74,501.62
7139,114,15,620.34,345.43
7140,115,15,591.35,704.32
7141,111,16,444.76,244.32
7142,112,16,268.38,637.08
7143,113,16,505.42,501.89
7144,114,16,617.12,350.74
7145,115,16,596.29,704.28
7146,111,17,450.51,242.95
7147,112,17,269.34,652.24
7148,113,17,491.75,502.17
7149,114,17,613.53,357.68
7150,115,17,598.39,705.8
7151,111,18,456.12,245.51
7152,112,18,270.16,666.7
7153,113,18,479.03,502.43
7154,114,18,608.98,366.51
7155,115,18,596.97,707.39
7156,111,19,463.59,249.72
7157,112,19,270.74,681.22
7158,113,19,465.49,502.7
7159,114,19,603.4,377.31
7160,115,19,594.21,707.5
7161,111,20,472.51,254.75
7162,112,20,271.2,693.43
7163,113,20,452.67,502.96
7164,114,20,599.74,384.39
7165,115,20,588.94,707.54
7166,111,21,483.4,260.9
7167,112,21,271.49,701.13
7168,113,21,443.87,503.14
7169,114,21,597.72,388.1
7170,115,21,582.23,707.67
7171,111,22,496.35,268.2
7172,112,22,270.95,711.02
7173,113,22,437.32,503.74
7174,114,22,592.3,391.25
7175,115,22,573.74,707.97
7176,116,22,832.36,592.8
7177,111,23,510.46,276.16
7178,112,23,264.59,717.9
7179,113,23,431.92,507.74
7180,114,23,584.14,392.43
7181,115,23,563.5,708.35
7182,116,23,816.22,593.52
7183,111,24,526.16,285.02
7184,112,24,255.05,719.04
7185,113,24,431.97,514.51
7186,114,24,574.32,392.86
7187,115,24,551.3,708.8
7188,116,24,800.18,594.11
7189,111,25,542.41,294.18
7190,112,25,243.11,719.51
7191,113,25,432.46,522.82
7192,114,25,562.9,393.15
7193,115,25,536.93,709.32
7194,116,25,784.91,594.68
7195,111,26,558.85,303.46
7196,112,26,229.53,720.03
7197,113,26,433.07,533.38
7198,114,26,549.65,393.49
7199,115,26,520.07,709.94
7200,116,26,768.92,595.27
7201,111,27,574.9,312.51
7202,112,27,214.23,720.62
7203,113,27,433.8,545.84
7204,114,27,535.4,393.85
7205,115,27,501.37,710.64
7206,116,27,752.97,595.86
7207,111,28,590.91,321.54
7208,112,28,196.92,721.19
7209,113,28,434.44,559.75
7210,114,28,520.41,394.23
7211,115,28,481.92,711.38
7212,116,28,737.25,596.44
7213,111,29,606.96,330.6
7214,112,29,177.72,721.64
7215,113,29,434.72,573.43
7216,114,29,505.58,394.61
7217,115,29,462.38,712.1
7218,116,29,720.93,597.04
7219,112,30,156.62,722.13
7220,113,30,435,587.36
7221,114,30,491.2,394.98
7222,115,30,442.51,712.83
7223,116,30,704.69,597.64
7224,112,31,133.18,723.04
7225,113,31,435.32,600.35
7226,114,31,476.78,395.34
7227,115,31,423.23,713.52
7228,116,31,688.81,598.23
7229,112,32,109.24,724.5
7230,113,32,435.78,614.15
7231,114,32,462.29,395.71
7232,115,32,403.93,714.19
7233,116,32,673.3,598.8
7234,112,33,85.94,725.79
7235,113,33,436.49,628.14
7236,114,33,448.47,396.06
7237,115,33,384.18,714.99
7238,116,33,657.69,599.38
7239,112,34,61.9,726.52
7240,113,34,437.29,641.59
7241,114,34,439.15,396.3
7242,115,34,364.09,715.62
7243,116,34,641.51,599.95
7244,112,35,38.47,727.21
7245,113,35,438.1,655.24
7246,114,35,433.42,396.45
7247,115,35,343.82,716.03
7248,116,35,625.72,600.45
7249,113,36,438.77,669.02
7250,114,36,425.14,396.7
7251,115,36,323.36,716.57
7252,116,36,610.48,601.28
7253,113,37,439.31,683.02
7254,114,37,415.24,397.04
7255,115,37,304,717.5
7256,116,37,595.25,602.73
7257,113,38,439.68,692.62
7258,114,38,402.79,397.55
7259,115,38,284.49,718.42
7260,116,38,579.9,603.69
7261,117,38,576.32,707.88
7262,113,39,439.92,698.89
7263,114,39,388.58,398.12
7264,115,39,265.01,718.79
7265,116,39,564.61,604.28
7266,117,39,574.81,707.93
7267,113,40,441.99,706.57
7268,114,40,374.64,398.69
7269,115,40,244.57,719.45
7270,116,40,548.57,604.89
7271,117,40,570.71,708.08
7272,113,41,448.19,709.17
7273,114,41,360.46,399.26
7274,115,41,225.15,720.2
7275,116,41,533.26,605.47
7276,117,41,564.88,708.3
7277,113,42,455.99,709.13
7278,114,42,345.41,399.87
7279,115,42,205.88,720.95
7280,116,42,517.91,606.06
7281,117,42,556.53,708.6
7282,113,43,465.46,708.78
7283,114,43,330.99,400.45
7284,115,43,187.52,721.41
7285,116,43,501.97,606.66
7286,117,43,546.87,708.96
7287,113,44,476.86,708.36
7288,114,44,317.05,401.02
7289,115,44,173.65,721.73
7290,116,44,486.19,607.27
7291,117,44,535.1,709.39
7292,114,45,303.01,401.59
7293,115,45,163.75,721.97
7294,116,45,469.94,607.89
7295,117,45,521.29,709.9
7296,114,46,288.31,402.18
7297,115,46,157.04,722.12
7298,116,46,457.99,608.34
7299,117,46,506.14,710.46
7300,114,47,276.35,402.67
7301,115,47,152.13,724.43
7302,116,47,449.42,608.67
7303,117,47,489,711.12
7304,114,48,267.95,403.01
7305,115,48,151.36,729.03
7306,116,48,439.08,608.58
7307,117,48,469.7,711.83
7308,114,49,263.6,403.19
7309,115,49,151.64,736.01
7310,116,49,426.63,608.08
7311,117,49,447.83,712.63
7312,114,50,261.25,401.31
7313,115,50,151.97,744.53
7314,116,50,412.09,608.32
7315,117,50,426.21,713.42
7316,114,51,263.96,399.98
7317,115,51,152.36,754.53
7318,116,51,396.35,608.94
7319,117,51,404.59,714.16
7320,114,52,269.65,399.74
7321,115,52,152.83,766.79
7322,116,52,380.95,609.55
7323,117,52,383.43,715.03
7324,114,53,277.31,399.43
7325,115,53,153.32,779.16
7326,116,53,365.64,610.15
7327,117,53,361.66,715.67
7328,118,53,257,446.37
7329,114,54,287.07,399.04
7330,115,54,153.8,791.73
7331,116,54,350,610.77
7332,117,54,339.91,716.11
7333,118,54,256.87,444.52
7334,114,55,299.16,398.55
7335,115,55,154.26,803.42
7336,116,55,333.99,611.4
7337,117,55,317.76,716.85
7338,118,55,256.59,440.75
7339,114,56,312.74,398
7340,115,56,154.75,816.04
7341,116,56,318.61,612.01
7342,117,56,295.91,717.88
7343,118,56,256.18,435.06
7344,114,57,327.44,397.4
7345,115,57,155.23,828.51
7346,116,57,302.6,612.64
7347,117,57,273.73,718.66
7348,118,57,255.62,427.39
7349,114,58,342.31,396.8
7350,115,58,155.69,840.2
7351,116,58,290.91,613.11
7352,117,58,251.5,719.18
7353,118,58,254.9,417.49
7354,114,59,356.36,396.23
7355,115,59,156.17,852.65
7356,116,59,283.72,613.4
7357,117,59,229.45,720.03
7358,118,59,254.48,411.59
7359,114,0,371.31,395.62
7360,115,0,156.66,865.16
7361,116,0,274.2,613.47
7362,118,0,254.67,408.69
7363,114,1,386.47,395
7364,115,1,157.13,877.34
7365,116,1,265.21,611.03
7366,118,1,256.99,408.43
7367,114,2,401.03,394.41
7368,115,2,157.61,889.62
7369,116,2,263.68,602.03
7370,118,2,257.61,410.62
7371,114,3,416.15,393.8
7372,115,3,158.1,902.09
7373,116,3,263.38,591.03
7374,118,3,257.9,414.57
7375,115,4,158.58,914.4
7376,116,4,263.01,577.8
7377,118,4,258.32,420.36
7378,115,5,159.06,926.89
7379,116,5,262.57,562.87
7380,118,5,258.88,428.13
7381,115,6,159.57,939.17
7382,116,6,261.88,547.58
7383,118,6,259.57,437.59
7384,115,7,159.94,951.55
7385,116,7,261.3,536.05
7386,118,7,260.36,448.43
7387,115,8,160.22,963.29
7388,116,8,260.88,527.74
7389,118,8,261.14,461.51
7390,115,9,160.5,975.17
7391,116,9,260.65,523.13
7392,118,9,261.69,474.72
7393,119,9,660.46,702.02
7394,115,10,160.8,987.43
7395,116,10,260.35,516.65
7396,118,10,262.19,486.44
7397,119,10,661.8,702.01
7398,115,11,161.1,999.92
7399,116,11,259.92,507.73
7400,118,11,262.56,495.26
7401,119,11,664.62,702
7402,115,12,161.39,1012.26
7403,116,12,259.45,497.33
7404,118,12,262.74,499.59
7405,119,12,669.45,701.97
7406,115,13,161.67,1023.94
7407,116,13,258.95,485.61
7408,118,13,263.05,506.35
7409,119,13,676.72,701.81
7410,115,14,161.97,1036.33
7411,116,14,258.39,472.26
7412,118,14,263.49,515.54
7413,119,14,686.05,701.26
7414,115,15,162.25,1048.07
7415,116,15,257.71,457.43
7416,118,15,264.02,526.53
7417,119,15,697.38,700.74
7418,115,16,162.53,1059.99
7419,116,16,256.67,441.77
7420,118,16,264.68,539.49
7421,119,16,710.98,700.15
7422,115,17,162.81,1071.7
7423,116,17,255.6,427.13
7424,118,17,265.33,552.44
7425,119,17,726.63,700.06
7426,115,18,163.12,1084.42
7427,116,18,254.87,416.98
7428,118,18,265.86,565.29
7429,119,18,744.8,699.21
7430,115,19,163.4,1096.14
7431,116,19,254.45,411.28
7432,118,19,266.23,578.37
7433,119,19,765.02,698.51
7434,116,20,253.95,403.75
7435,118,20,266.58,590.97
7436,119,20,787.37,697.73
7437,116,21,253.34,394.11
7438,118,21,266.93,603.97
7439,119,21,809.93,696.95
7440,116,22,252.69,382.53
7441,118,22,267.29,616.58
7442,119,22,832.48,696.51
7443,116,23,251.96,369.56
7444,118,23,267.91,629.71
7445,119,23,855.66,695.15
7446,116,24,251.14,354.84
7447,118,24,268.75,642.89
7448,119,24,879.12,693.86
7449,116,25,250.26,339.23
7450,118,25,269.61,656.53
7451,119,25,902.79,692.86
7452,120,25,832.36,592.8
7453,116,26,249.36,323.08
7454,118,26,270.3,669.68
7455,119,26,925.77,691.98
7456,120,26,819.65,593.39
7457,116,27,248.51,307.96
7458,118,27,270.78,682.27
7459,119,27,949.16,691.14
7460,120,27,807.27,593.85
7461,116,28,247.69,292.23
7462,118,28,271.21,693.79
7463,119,28,971.88,690.14
7464,120,28,795.12,594.3
7465,116,29,246.97,276.97
7466,118,29,271.49,701.05
7467,119,29,994.73,689.01
7468,120,29,782.61,594.76
7469,116,30,246.23,261.23
7470,118,30,272.36,709.27
7471,119,30,1013.08,688.1
7472,120,30,770.05,595.23
7473,116,31,245.48,245.31
7474,118,31,277.37,714.77
7475,119,31,1027.2,687.32
7476,120,31,757.91,595.67
7477,116,32,244.72,229.1
7478,118,32,284.91,715.2
7479,119,32,1036.82,686.78
7480,120,32,744.97,596.15
7481,116,33,243.95,212.79
7482,118,33,294.8,714.73
7483,119,33,1041.96,686.49
7484,120,33,732.99,596.6
7485,118,34,307.04,714.16
7486,119,34,1043.54,688.28
7487,120,34,720.67,597.05
7488,118,35,321.88,713.44
7489,119,35,1041.58,689.72
7490,120,35,708.79,597.49
7491,118,36,338.18,712.95
7492,119,36,1037.04,689.98
7493,120,36,696.45,597.95
7494,118,37,356.34,712.58
7495,119,37,1029.92,690.38
7496,120,37,684.29,598.4
7497,118,38,376.41,712.14
7498,119,38,1020.88,690.89
7499,120,38,672.17,598.85
7500,118,39,397.74,711.2
7501,119,39,1009.93,691.47
7502,120,39,659.65,599.31
7503,118,40,419.69,710.45
7504,119,40,996.63,692.12
7505,120,40,646.62,599.78
7506,121,40,248.17,183.49
7507,118,41,440.49,709.7
7508,119,41,981.37,692.88
7509,120,41,634.06,600.18
7510,121,41,249.38,181.43
7511,118,42,462.01,708.91
7512,119,42,963.61,693.76
7513,120,42,621.98,600.56
7514,121,42,251.37,178.01
7515,118,43,484,708.1
7516,119,43,944.34,694.48
7517,120,43,610.06,601.32
7518,121,43,254.5,172.66
7519,118,44,505.44,707.28
7520,119,44,922.7,695.3
7521,120,44,597.34,602.54
7522,121,44,258.53,165.76
7523,118,45,526.86,706.49
7524,119,45,899.26,696.2
7525,120,45,584.83,603.51
7526,121,45,263.81,156.72
7527,118,46,548.49,705.7
7528,119,46,875.87,697.25
7529,120,46,571.83,604
7530,121,46,266.85,151.53
7531,118,47,566.54,705.03
7532,119,47,853.11,698.49
7533,120,47,559.67,604.47
7534,121,47,271.33,145.3
7535,118,48,580.1,704.53
7536,119,48,830.5,699.71
7537,120,48,547.6,604.93
7538,121,48,278.7,144.5
7539,118,49,589.84,704.33
7540,119,49,807.09,700.25
7541,120,49,534.99,605.41
7542,121,49,285.77,148.2
7543,118,50,595.37,704.29
7544,119,50,783.98,701.05
7545,120,50,523.22,605.85
7546,121,50,294.56,153.22
7547,118,51,598.28,705.56
7548,119,51,760.32,701.88
7549,120,51,510.22,606.35
7550,121,51,305.23,159.33
7551,118,52,597.02,707.36
7552,119,52,736.97,702.69
7553,120,52,497.77,606.83
7554,121,52,317.58,166.38
7555,118,53,594.63,707.5
7556,119,53,713.84,703.34
7557,120,53,484.76,607.32
7558,121,53,331.7,174.46
7559,118,54,590.42,707.53
7560,119,54,690.41,704.21
7561,120,54,472.64,607.78
7562,121,54,347.52,183.5
7563,118,55,584.16,707.63
7564,119,55,666.7,705.19
7565,120,55,460.17,608.26
7566,121,55,365.35,193.69
7567,118,56,576.39,707.87
7568,119,56,647.46,705.56
7569,120,56,450.95,608.61
7570,121,56,384.63,204.71
7571,122,56,609.66,496.19
7572,118,57,566.08,708.25
7573,119,57,632.74,706.39
7574,120,57,446.24,608.79
7575,121,57,405.2,216.47
7576,122,57,611.13,496.12
7577,118,58,553.67,708.71
7578,119,58,622.28,706.68
7579,120,58,439.96,608.26
7580,121,58,426.47,228.63
7581,122,58,615.13,495.92
7582,118,59,539.71,709.22
7583,119,59,616.34,706.37
7584,120,59,433.93,603.41
7585,121,59,446.78,240.22
7586,122,59,620.85,495.63
7587,118,0,524.07,709.8
7588,119,0,609.27,704.33
7589,120,0,431.96,595.15
7590,121,0,467.81,252.1
7591,122,0,628.54,495.24
7592,119,1,605.08,697.03
7593,120,1,431.75,584.89
7594,121,1,489.14,264.13
7595,122,1,637.6,494.79
7596,119,2,604.72,686.6
7597,120,2,431.51,572.6
7598,121,2,509.39,275.56
7599,122,2,649.18,494.2
7600,119,3,604.29,674
7601,120,3,431.27,560.62
7602,121,3,530.15,287.27
7603,122,3,663.26,493.49
7604,119,4,603.79,660.06
7605,120,4,430.77,548.81
7606,121,4,550.99,299.02
7607,122,4,677.43,492.78
7608,119,5,603.01,646.14
7609,120,5,430.01,535.84
7610,121,5,571.28,310.47
7611,122,5,691.72,492.06
7612,119,6,602.07,631.73
7613,120,6,429.26,522.97
7614,121,6,587.96,319.88
7615,122,6,704.82,491.4
7616,119,7,601.3,619.79
7617,120,7,428.74,513.96
7618,121,7,601.21,327.35
7619,122,7,718.07,490.73
7620,119,8,600.81,612.33
7621,120,8,428.47,509.44
7622,121,8,610.54,332.62
7623,122,8,731.11,490.07
7624,119,9,600.41,603.43
7625,120,9,430.05,507.46
7626,121,9,616.52,336.23
7627,122,9,744.42,489.4
7628,119,10,600.06,592.37
7629,120,10,431.67,509.32
7630,121,10,620.09,343.39
7631,122,10,758.02,488.74
7632,119,11,599.38,579.24
7633,120,11,431.96,514.28
7634,121,11,616.92,351.12
7635,122,11,771.47,488.2
7636,119,12,598.59,565.13
7637,120,12,432.37,521.28
7638,121,12,612.37,359.94
7639,122,12,785.29,487.68
7640,123,12,832.36,592.8
7641,119,13,597.82,550.62
7642,120,13,432.91,530.57
7643,121,13,607.08,370.19
7644,122,13,798.39,487.2
7645,123,13,818.87,593.42
7646,119,14,597.24,536.41
7647,120,14,433.6,542.43
7648,121,14,601.14,381.69
7649,122,14,811.95,486.7
7650,123,14,804.82,593.94
7651,119,15,596.72,522.15
7652,121,15,595.21,394.67
7653,122,15,825.35,486.21
7654,123,15,791.08,594.45
7655,119,16,596.17,507.33
7656,121,16,594.98,409.17
7657,122,16,839.01,485.77
7658,123,16,777.49,594.95
7659,119,17,595.59,492.93
7660,121,17,595.67,424.25
7661,122,17,850.24,485.47
7662,123,17,764.33,595.44
7663,119,18,594.96,478.99
7664,121,18,596.35,439.29
7665,122,18,858.54,485.24
7666,123,18,750.43,595.95
7667,119,19,594.31,464.79
7668,121,19,597.01,453.72
7669,122,19,863.17,485.1
7670,123,19,737,596.45
7671,119,20,593.69,451.22
7672,121,20,597.65,467.81
7673,122,20,867.81,484.45
7674,123,20,724.06,596.93
7675,119,21,593.05,437.09
7676,121,21,598.3,482.11
7677,122,21,865.47,481.27
7678,123,21,710.66,597.42
7679,119,22,592.39,422.61
7680,121,22,598.95,496.88
7681,122,22,860.12,478.99
7682,123,22,697.59,597.91
7683,119,23,591.71,407.78
7684,121,23,599.54,511.76
7685,122,23,853.23,476.23
7686,123,23,684.59,598.39
7687,119,24,592.16,393.06
7688,121,24,600.06,525.88
7689,122,24,844.08,472.57
7690,123,24,670.91,598.89
7691,119,25,598.51,379.82
7692,121,25,600.6,540.82
7693,122,25,832.64,468.01
7694,123,25,657.04,599.41
7695,119,26,605.23,366.81
7696,121,26,601.25,555.27
7697,122,26,820.36,461.17
7698,123,26,644.12,599.86
7699,119,27,610.38,356.83
7700,121,27,602.04,569.5
7701,122,27,806.28,452.77
7702,123,27,630.24,600.3
7703,119,28,614.1,349.63
7704,121,28,602.63,579.92
7705,122,28,790.16,443.16
7706,123,28,616.32,600.74
7707,124,28,381.13,733.89
7708,119,29,616.64,344.08
7709,121,29,602.98,586.32
7710,122,29,772.34,432.52
7711,123,29,602.31,602.06
7712,124,29,381.08,732.55
7713,119,30,614.17,338.42
7714,121,30,603.35,595.01
7715,122,30,753.47,421.27
7716,123,30,589.24,603.31
7717,124,30,380.96,729.18
7718,119,31,608.68,335.24
7719,121,31,603.68,605.38
7720,122,31,734.54,409.97
7721,123,31,575.71,603.85
7722,124,31,380.9,723.31
7723,119,32,601.44,331.16
7724,121,32,604.38,617.99
7725,122,32,715.7,398.73
7726,123,32,562.65,604.35
7727,124,32,380.26,717.76
7728,119,33,591.96,325.81
7729,121,33,605.36,633.01
7730,122,33,696.53,387.29
7731,123,33,549.65,604.85
7732,124,33,375.26,715.39
7733,119,34,580.95,319.6
7734,121,34,606.31,647.53
7735,122,34,677.49,375.93
7736,123,34,535.65,605.38
7737,124,34,367.12,715.56
7738,119,35,567.95,312.27
7739,121,35,607.09,662.14
7740,122,35,658.75,364.75
7741,123,35,521.5,605.92
7742,124,35,356.97,715.76
7743,119,36,552.86,303.76
7744,121,36,607.61,677.37
7745,122,36,639.2,353.09
7746,123,36,507.75,606.44
7747,124,36,345.43,715.99
7748,119,37,536.63,294.6
7749,121,37,607.97,688.1
7750,122,37,620.06,341.76
7751,123,37,494.42,606.95
7752,124,37,332.09,716.26
7753,119,38,518.33,284.28
7754,121,38,608.18,694.34
